1309.4 , 2945.46 , 1309.77 , 2949.44 , 1310.14 , 2953.42 , 1310.51 , 2957.41 , 
1274.8 , 2950.16 , 1275.2 , 2954.14 , 1275.61 , 2958.12 , 1276.01 , 2962.09 , 
1240.02 , 2953.12 , 1240.24 , 2957.11 , 1240.46 , 2961.1 , 1240.68 , 2965.1 , 
1205.13 , 2954.23 , 1205.19 , 2958.23 , 1205.24 , 2962.23 , 1205.3 , 2966.24 , 
1170.22 , 2953.96 , 1170.18 , 2957.96 , 1170.13 , 2961.97 , 1170.08 , 2965.97 , 
1135.36 , 2952.41 , 1135.05 , 2956.4 , 1134.75 , 2960.39 , 1134.45 , 2964.38 , 
1100.6 , 2949.17 , 1100.01 , 2953.13 , 1099.42 , 2957.08 , 1098.84 , 2961.04 , 
1066.13 , 2943.69 , 1065.32 , 2947.61 , 1064.52 , 2951.53 , 1063.72 , 2955.44 , 
1032.11 , 2935.81 , 1031.16 , 2939.69 , 1030.2 , 2943.57 , 1029.24 , 2947.45 , 
998.604 , 2925.93 , 997.531 , 2929.79 , 996.458 , 2933.64 , 995.385 , 2937.5 , 
965.219 , 2915.75 , 964.175 , 2919.62 , 963.13 , 2923.48 , 962.086 , 2927.35 , 
931.121 , 2908.36 , 930.456 , 2912.3 , 929.79 , 2916.24 , 929.125 , 2920.18 , 
896.48 , 2904.11 , 896.122 , 2908.1 , 895.764 , 2912.09 , 895.406 , 2916.08 , 
861.663 , 2901.39 , 861.43 , 2905.38 , 861.196 , 2909.38 , 860.963 , 2913.37 , 
826.795 , 2899.5 , 826.691 , 2903.5 , 826.587 , 2907.49 , 826.484 , 2911.49 , 
791.926 , 2899.79 , 791.989 , 2903.79 , 792.053 , 2907.79 , 792.117 , 2911.79 , 
757.057 , 2901.71 , 757.206 , 2905.71 , 757.354 , 2909.71 , 757.503 , 2913.7 , 
722.17 , 2903.01 , 722.195 , 2907.01 , 722.22 , 2911.01 , 722.245 , 2915.01 , 
687.292 , 2902.56 , 687.212 , 2906.56 , 687.132 , 2910.56 , 687.052 , 2914.56 , 
652.417 , 2900.84 , 652.215 , 2904.83 , 652.012 , 2908.83 , 651.81 , 2912.82 , 
617.589 , 2898.47 , 617.09 , 2902.44 , 616.591 , 2906.41 , 616.092 , 2910.38 , 
583.114 , 2893.19 , 582.389 , 2897.13 , 581.664 , 2901.06 , 580.94 , 2905 , 
548.908 , 2885.99 , 548.021 , 2889.89 , 547.134 , 2893.79 , 546.247 , 2897.69 , 
515.067 , 2877.49 , 513.986 , 2881.35 , 512.905 , 2885.2 , 511.824 , 2889.05 , 
481.92 , 2866.64 , 480.598 , 2870.41 , 479.277 , 2874.18 , 477.955 , 2877.95 , 
448.926 , 2855 , 447.426 , 2858.72 , 445.927 , 2862.44 , 444.427 , 2866.16 , 
416.922 , 2841.18 , 415.125 , 2844.75 , 413.328 , 2848.33 , 411.531 , 2851.9 , 
387.423 , 2822.5 , 385.041 , 2825.71 , 382.66 , 2828.92 , 380.278 , 2832.12 , 
360.695 , 2800.03 , 357.914 , 2802.92 , 355.133 , 2805.81 , 352.352 , 2808.7 , 
336.365 , 2774.94 , 333.335 , 2777.54 , 330.306 , 2780.15 , 327.276 , 2782.75 , 
314.552 , 2747.65 , 311.282 , 2749.95 , 308.012 , 2752.24 , 304.742 , 2754.54 , 
296.051 , 2718.11 , 292.609 , 2720.15 , 289.167 , 2722.2 , 285.725 , 2724.24 , 
279.935 , 2687.09 , 276.381 , 2688.93 , 272.826 , 2690.77 , 269.272 , 2692.6 , 
264.651 , 2655.66 , 260.998 , 2657.29 , 257.344 , 2658.91 , 253.691 , 2660.54 , 
251.282 , 2623.47 , 247.55 , 2624.91 , 243.818 , 2626.35 , 240.085 , 2627.79 , 
240.134 , 2590.38 , 236.36 , 2591.71 , 232.586 , 2593.03 , 228.811 , 2594.36 , 
228.837 , 2557.35 , 225.052 , 2558.64 , 221.266 , 2559.94 , 217.481 , 2561.23 , 
217.294 , 2524.42 , 213.498 , 2525.68 , 209.702 , 2526.94 , 205.907 , 2528.2 , 
206.456 , 2491.24 , 202.632 , 2492.41 , 198.809 , 2493.58 , 194.985 , 2494.76 , 
196.685 , 2457.73 , 192.836 , 2458.83 , 188.987 , 2459.92 , 185.139 , 2461.01 , 
187.795 , 2423.98 , 183.918 , 2424.96 , 180.04 , 2425.94 , 176.163 , 2426.92 , 
179.758 , 2390.01 , 175.834 , 2390.78 , 171.911 , 2391.56 , 167.987 , 2392.33 , 
173.832 , 2355.62 , 169.874 , 2356.21 , 165.917 , 2356.8 , 161.96 , 2357.39 , 
169.648 , 2320.95 , 165.669 , 2321.36 , 161.691 , 2321.77 , 157.712 , 2322.18 , 
166.863 , 2286.17 , 162.871 , 2286.42 , 158.879 , 2286.67 , 154.886 , 2286.92 , 
165.383 , 2251.3 , 161.388 , 2251.5 , 157.393 , 2251.7 , 153.398 , 2251.89 , 
163.558 , 2216.43 , 159.561 , 2216.61 , 155.565 , 2216.78 , 151.568 , 2216.95 , 
162.097 , 2181.58 , 158.099 , 2181.68 , 154.1 , 2181.78 , 150.102 , 2181.88 , 
161.675 , 2146.67 , 157.675 , 2146.66 , 153.676 , 2146.64 , 149.676 , 2146.63 , 
161.628 , 2111.72 , 157.627 , 2111.57 , 153.626 , 2111.43 , 149.626 , 2111.28 , 
164.056 , 2076.95 , 160.077 , 2076.56 , 156.098 , 2076.17 , 152.119 , 2075.78 , 
169.776 , 2042.5 , 165.838 , 2041.79 , 161.9 , 2041.09 , 157.962 , 2040.38 , 
176.25 , 2008.21 , 172.335 , 2007.37 , 168.42 , 2006.54 , 164.505 , 2005.7 , 
183.715 , 1974.07 , 179.863 , 1973 , 176.01 , 1971.94 , 172.158 , 1970.88 , 
193.97 , 1940.73 , 190.224 , 1939.33 , 186.479 , 1937.92 , 182.733 , 1936.52 , 
208.205 , 1908.88 , 204.552 , 1907.24 , 200.899 , 1905.61 , 197.247 , 1903.97 , 
223.566 , 1877.49 , 219.955 , 1875.77 , 216.345 , 1874.05 , 212.734 , 1872.33 , 
238.611 , 1846.01 , 234.993 , 1844.3 , 231.375 , 1842.6 , 227.757 , 1840.89 , 
253.558 , 1814.47 , 249.914 , 1812.82 , 246.269 , 1811.17 , 242.624 , 1809.52 , 
267.667 , 1782.54 , 263.988 , 1780.97 , 260.308 , 1779.41 , 256.628 , 1777.84 , 
280.788 , 1750.2 , 277.076 , 1748.71 , 273.364 , 1747.22 , 269.652 , 1745.73 , 
293.36 , 1717.64 , 289.631 , 1716.19 , 285.901 , 1714.75 , 282.171 , 1713.3 , 
305.878 , 1685.05 , 302.166 , 1683.56 , 298.454 , 1682.07 , 294.743 , 1680.58 , 
319.2 , 1652.8 , 315.549 , 1651.16 , 311.897 , 1649.53 , 308.246 , 1647.9 , 
334.33 , 1621.34 , 330.752 , 1619.56 , 327.174 , 1617.77 , 323.596 , 1615.98 , 
350.479 , 1590.4 , 346.938 , 1588.54 , 343.396 , 1586.68 , 339.855 , 1584.82 , 
366.882 , 1559.59 , 363.363 , 1557.69 , 359.844 , 1555.79 , 356.325 , 1553.89 , 
383.524 , 1528.91 , 380.046 , 1526.94 , 376.567 , 1524.96 , 373.089 , 1522.99 , 
401.128 , 1498.78 , 397.679 , 1496.75 , 394.23 , 1494.72 , 390.781 , 1492.7 , 
419.139 , 1468.87 , 415.686 , 1466.86 , 412.232 , 1464.84 , 408.779 , 1462.82 , 
436.658 , 1438.69 , 433.171 , 1436.73 , 429.684 , 1434.77 , 426.197 , 1432.81 , 
453.305 , 1408.01 , 449.806 , 1406.07 , 446.307 , 1404.13 , 442.808 , 1402.2 , 
469.972 , 1377.35 , 466.499 , 1375.36 , 463.027 , 1373.38 , 459.554 , 1371.39 , 
487.661 , 1347.25 , 484.243 , 1345.17 , 480.824 , 1343.1 , 477.405 , 1341.02 , 
506.27 , 1317.74 , 502.911 , 1315.57 , 499.552 , 1313.39 , 496.192 , 1311.22 , 
525.656 , 1288.7 , 522.383 , 1286.4 , 519.11 , 1284.1 , 515.837 , 1281.8 , 
546.068 , 1260.31 , 542.957 , 1257.8 , 539.847 , 1255.29 , 536.737 , 1252.77 , 
569.161 , 1234.25 , 566.27 , 1231.48 , 563.379 , 1228.72 , 560.489 , 1225.95 , 
594.923 , 1210.63 , 592.28 , 1207.62 , 589.637 , 1204.62 , 586.993 , 1201.62 , 
621.63 , 1188.09 , 619.264 , 1184.87 , 616.898 , 1181.64 , 614.532 , 1178.41 , 
650.791 , 1169.03 , 648.796 , 1165.57 , 646.802 , 1162.1 , 644.807 , 1158.64 , 
682.278 , 1153.78 , 680.756 , 1150.08 , 679.234 , 1146.38 , 677.713 , 1142.68 , 
715.26 , 1142.42 , 714.271 , 1138.54 , 713.281 , 1134.67 , 712.292 , 1130.79 , 
749.715 , 1136.69 , 749.241 , 1132.72 , 748.767 , 1128.75 , 748.293 , 1124.78 , 
784.6 , 1135.57 , 784.506 , 1131.57 , 784.411 , 1127.57 , 784.317 , 1123.57 , 
